CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
20-07-0145-46,20-035,CHIQUIMULA,ESQUIPULAS,COLEGIO PRIVADO MIXTO BENDICI�N,6A. AVENIDA 6-99 ZONA 1 BARRIO SAN JOAQU�N,42194761,VICTORIA NOEM� RECINOS VIDAL DE HERN�NDEZ,OSCAR ESCOBAR ESPINO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),CHIQUIMULA
20-07-0147-46,20-014,CHIQUIMULA,ESQUIPULAS,LICEO DE FORMACI�N INTEGRAL,8VA. CALLE 1-15 ZONA 1 COLONIA QUIRIO CATA�O II,79433902,ERICK ESTUARDO ALVARADO GALV�N,C�SAR OBDULIO L�ZARO S�CHITE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),CHIQUIMULA
20-07-0149-46,20-035,CHIQUIMULA,ESQUIPULAS,"INSTITUTO T�CNICO INDUSTRIAL ""HENRY FORD""","5TA. CALLE ""A"" 6-74 ZONA 1",32021983,VICTORIA NOEM� RECINOS VIDAL DE HERN�NDEZ,ROBERTO VEL�SQUEZ REAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),CHIQUIMULA
20-07-0332-46,20-015,CHIQUIMULA,ESQUIPULAS,ESCUELA DE EDUCACI�N DIVERSIFICADA EDIVER,6A. AV. 6-99 ZONA 1,41491485,LANDELINO CRUZ GARCIA,H�CTOR LEONEL SALGUERO MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-0506-46,20-044,CHIQUIMULA,ESQUIPULAS,"COLEGIO PRIVADO MIXTO ""MONTESSORI""",6A. AVENIDA 6-99 ZONA 1,79431270,ERICK ESTUARDO ALVARADO GALV�N,H�CTOR LEONEL SALGUERO MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-1909-46,20-015,CHIQUIMULA,ESQUIPULAS,COLEGIO CATOLICO PRIVADO MIXTO 'SAN BENITO',13 CALLE 6-06 ZONA 1,79431391,LANDELINO CRUZ GARCIA,MARIO RICARDO LEIVA D�AZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-07-2098-46,20-014,CHIQUIMULA,ESQUIPULAS,COLEGIO PRIVADO MIXTO RENACIMIENTO,5A. AV. 2-25 ZONA 1,79432012,ERICK ESTUARDO ALVARADO GALV�N,LUIS ARIEL SANDOVAL ARANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-07-2365-46,20-014,CHIQUIMULA,ESQUIPULAS,COLEGIO PRIVADO MIXTO RENACIMIENTO,"5A. AV, 2-25 ZONA 1 ESQUIPULAS",,ERICK ESTUARDO ALVARADO GALV�N,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-08-0004-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,COLEGIO CRISTIANO CRISTO VIENE YA,COLONIA BETHEL ALDEA LA ERMITA,79437534,SONIA FAVIOLA FRANCO GARC�A,EVER AROLDO CORTEZ GUERRA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-08-0006-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,COLONIA NUEVA,30194721,SONIA FAVIOLA FRANCO GARC�A,ULISES RIVERA ACEVEDO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-08-0018-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,COLEGIO MUNICIPAL DE EDUCACION DIVERSIFICADA,COLONIA NUEVA,79435110,SONIA FAVIOLA FRANCO GARC�A,SANDRA ERUDINA ESPINO CASTILLO,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-08-0020-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,INSTITUTO NACIONAL DE EDUCACI�N DIVERSIFICADA,COLONIA NUEVA,30194721,SONIA FAVIOLA FRANCO GARC�A,ULISES RIVERA ACEVEDO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-08-0025-46,20-040,CHIQUIMULA,CONCEPCION LAS MINAS,COLEGIO CRISTIANO CRISTO VIENE YA,"COLONIA BETHEL, ALDEA LA ERMITA",79437534,SONIA FAVIOLA FRANCO GARC�A,EVER AROLDO CORTEZ GUERRA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),CHIQUIMULA
20-09-0037-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,COMPLEJO EDUCATIVO INTERCULTURAL,"COLONIA SANTA FILOMENA, ZONA 2",33721515,MIRNA MARLENY JUAREZ PEREZ,ORFA RECINOS RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-0043-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,COMPLEJO EDUCATIVO INTERCULTURAL,COLONIA SANTA FILOMENA ZONA 2,79440254,MIRNA MARLENY JUAREZ PEREZ,MARIA ESTHER MARCOS LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-0044-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,"COLEGIO CATOLICO PRIVADO MIXTO ""SAN FRANCISCO DE ASIS""","COLONIA SANTA FILOMENA, ZONA 2",52075093,RICARDO URIEL SAMAYOA TRIGUEROS,JUAN LUIS MIGUEL AGOSTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-0045-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,LICEO TECNICO QUEZALTEPEQUE,9. CALLEJON 1-72 ZONA 1,55101858,RICARDO URIEL SAMAYOA TRIGUEROS,ELOINA MARGOTH SANDOVAL VILLAFUERTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-0056-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,COMPLEJO EDUCATIVO INTERCULTURAL,"COLONIA SANTA FILOMENA, ZONA 2",33721515,MIRNA MARLENY JUAREZ PEREZ,ORFA RECINOS RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-09-0060-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO PRIVADO MIXTO NOCTURNO DE CIENCIAS COMERCIALES,"COLONIA SANTA FILOMENA, ZONA 2",33721515,MIRNA MARLENY JUAREZ PEREZ,OLGA ELENA CASTA�EDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-09-0063-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,LICEO T�CNICO QUEZALTEPEQUE,9NO. CALLEJ�N 1-72 ZONA 1,55101858,RICARDO URIEL SAMAYOA TRIGUEROS,ELOINA MARGOTH SANDOVAL VILLAFUERTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-09-0064-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,COLEGIO ADVENTISTA REDENCI�N,14 CALLEJ�N 3-11 ZONA 2 COLONIA VILLA LORENA,47005938,RICARDO URIEL SAMAYOA TRIGUEROS,BLANCA EDINA P�REZ FELIPE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-0069-46,20-030,CHIQUIMULA,QUEZALTEPEQUE,CENTRO DE EDUCACI�N EXTRAESCOLAR -CEEX- FUNCAFE,1ERA. CALLE 4-59 ZONA 1,33086541,VILMA ESPERANZA LOPEZ INTERIANO,SINDY YAMAL� V�SQUEZ PASCUAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-09-0071-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,LICEO T�CNICO QUEZALTEPEQUE,9. CALLEJON 1-72 ZONA 1,55101858,RICARDO URIEL SAMAYOA TRIGUEROS,ELOINA MARGOTH SANDOVAL VILLAFUERTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),CHIQUIMULA
20-09-0073-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO PRIVADO MIXTO NOCTURNO DE CIENCIAS COMERCIALES,"COLONIA SANTA FILOMENA, ZONA 2",33721515,MIRNA MARLENY JUAREZ PEREZ,OLGA ELENA CASTA�EDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),CHIQUIMULA
20-09-0408-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO PRIVADO MIXTO NOCTURNO DE CIENCIAS COMERCIALES,COLONIA SANTA FILOMENA,79440254,MIRNA MARLENY JUAREZ PEREZ,REINALDO JO�L MARROQU�N TORRES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),CHIQUIMULA
20-09-1525-46,20-038,CHIQUIMULA,QUEZALTEPEQUE,LICEO TECNICO QUEZALTEPEQUE,9NO. CALLEJON 1-72 ZONA 1,55101858,RICARDO URIEL SAMAYOA TRIGUEROS,ELOINA MARGOTH SANDOVAL VILLAFUERTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-1793-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,ESCUELA NORMAL DE EDUCACI�N F�SICA DOCTOR EN CIENCIAS POL�TICAS Y SOCIALES MARIO ROLANDO TORRES MARROQU�N,KILOMETRO 197 CARRETERA A ESQUIPULAS COLONIA LOS PINOS,46430310,MIRNA MARLENY JUAREZ PEREZ,LUIS EDUARDO FRANCISCO ELGUETA ANDRINO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-09-1794-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO DE BACHILLERATO EN COMPUTACION,3A. AV. 1-68 ZONA 1,51578198,MIRNA MARLENY JUAREZ PEREZ,WILLIAM EDUARDO MORALES GONZ�LEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-09-2271-46,20-037,CHIQUIMULA,QUEZALTEPEQUE,INSTITUTO PRIVADO MIXTO NOCTURNO DE CIENCIAS COMERCIALES,"COLONIA SANTA FILOMENA, ZONA 2",33721515,MIRNA MARLENY JUAREZ PEREZ,OLGA ELENA CASTA�EDA MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-10-0013-46,20-011,CHIQUIMULA,SAN JACINTO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL CENTRO SAN JACINTO,,OSWALDO RAFAEL SALINAS BRENES,NOLVIA DANILDA M�NDEZ RAM�REZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-10-0020-46,20-030,CHIQUIMULA,SAN JACINTO,CENTRO DE EDUCACI�N EXTRAESCOLAR -CEEX- FUNCAFE,ALDEA TIZUB�N,55372091,VILMA ESPERANZA LOPEZ INTERIANO,DINA RAM�REZ MARCOS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-11-0001-46,20-018,CHIQUIMULA,IPALA,"INSTITUTO TECNICO INDUSTRIAL ""ALBERT EINSTEIN""",1A. DIAGONAL 2-44 ZONA 1,41585052,NILDA MARITZA ARROYO RODRIGUEZ,ELSY MARINA RAM�REZ RAM�REZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-11-0009-46,20-018,CHIQUIMULA,IPALA,COLEGIO PRIVADO DE BACHILLERATO POR MADUREZ EMMANUEL,RUTA NACIONAL 1-23 ZONA 1,46310501,NILDA MARITZA ARROYO RODRIGUEZ,CELMA YOLANDA MORALES SALGUERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA
20-11-0012-46,20-041,CHIQUIMULA,IPALA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA EL SUYATE,31049608,JUAN DE DIOS MONROY RAMIREZ,GILMER LEONARD VILLAFUERTE LOPEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-0029-46,20-041,CHIQUIMULA,IPALA,"COLEGIO PARTICULAR MIXTO ""PROYECCION""",1 AVENIDA 1-35 ZONA 5,79428303,JUAN DE DIOS MONROY RAMIREZ,AURA GUILLERMINA P�REZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-11-0030-46,20-039,CHIQUIMULA,IPALA,COLEGIO PARTICULAR MIXTO PROYECCI�N,1A. AVENIDA 1-35 ZONA 5,79428303,EDGAR ANIBAL MENENDEZ VELASQUEZ,AURA GUILLERMINA P�REZ DE G�LVAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-0042-46,20-018,CHIQUIMULA,IPALA,COLEGIO ADVENTISTA EL SINA�,1A. DIAGONAL 2-32 ZONA 1,32225632,NILDA MARITZA ARROYO RODRIGUEZ,SANDRA YANET V�SQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-0044-46,20-041,CHIQUIMULA,IPALA,COLEGIO PARTICULAR MIXTO CAT�LICO NUESTRA SE�ORA DE LA ESPERANZA,1A. AVENIDA 3-99 ZONA 2 SECTOR BARRIO LA REFORMA,50484070,JUAN DE DIOS MONROY RAMIREZ,SUSETTE DOLORES LAM P�REZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-11-0049-46,20-041,CHIQUIMULA,IPALA,LICEO IPALTECO EN COMPUTACI�N,1A. CALLE 2-78 ZONA 4,79428484,JUAN DE DIOS MONROY RAMIREZ,LUCINDA DEL CARMEN BERGANZA ACEVEDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-0050-46,20-041,CHIQUIMULA,IPALA,LICEO IPALTECO EN COMPUTACI�N,1A. CALLE 2-78 ZONA 4,79428484,JUAN DE DIOS MONROY RAMIREZ,LUCINDA DEL CARMEN BERGANZA ACEVEDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-0053-46,20-018,CHIQUIMULA,IPALA,COLEGIO PRIVADO DE BACHILLERATO POR MADUREZ EMMANUEL,RUTA NACIONAL 1-23 ZONA 1,46310501,NILDA MARITZA ARROYO RODRIGUEZ,CELMA YOLANDA MORALES SALGUERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D�A A LA SEMANA),CHIQUIMULA
20-11-0055-46,20-018,CHIQUIMULA,IPALA,"INSTITUTO T�CNICO INDUSTRIAL ""ALBERT EINSTEIN""",1A. DIAGONAL 2-44 ZONA 1,41585052,NILDA MARITZA ARROYO RODRIGUEZ,RUDY YOVANI ARROYO RODR�GUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-0072-46,20-034,CHIQUIMULA,IPALA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSE�ANZA,"1A. CALLE ""A"" 4-98 ZONA 1",36302107,BYRON HORACIO SARCE�O ZEPEDA,JACINTA ESTELA FOLGAR SANDOVAL,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA
20-11-0464-46,20-041,CHIQUIMULA,IPALA,"COLEGIO PARTICULAR MIXTO ""PROYECCION""",1 AVENIDA 1-35 ZONA 5,79428303,JUAN DE DIOS MONROY RAMIREZ,AURA GUILLERMINA P�REZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-1518-46,20-034,CHIQUIMULA,IPALA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSE�ANZA,"1A. CALLE ""A"" 4-98 ZONA 1",36302107,BYRON HORACIO SARCE�O ZEPEDA,JACINTA ESTELA FOLGAR SANDOVAL,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
20-11-1554-46,20-041,CHIQUIMULA,IPALA,COLEGIO PARTICULAR MIXTO CAT�LICO NUESTRA SE�ORA DE LA ESPERANZA,"1A. AVENIDA 3-99 ZONA 2, SECTOR BARRIO LA REFORMA",58981789,JUAN DE DIOS MONROY RAMIREZ,SUSETTE DOLORES LAM P�REZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA
